school,department_name,harvard_equivalent,funding_type,year,funding_amount
Penn State,NEURAL AND BEHAVIORAL SCIENCES,Nb,nih,2017,2032318
Penn State,NEURAL AND BEHAVIORAL SCIENCES,Nb,nih,2016,1629590
Penn State,PHARMACOLOGY,BCMP,nih,2020,3641666
Penn State,PHARMACOLOGY,BCMP,nih,2019,2878796
Penn State,PHARMACOLOGY,BCMP,nih,2018,2423113
Penn State,PHARMACOLOGY,BCMP,nih,2017,634290
Penn State,PHARMACOLOGY,BCMP,nih,2016,1261025
Penn State,PUBLIC HEALTH SCIENCES,NA,nih,2020,7489984
Penn State,PUBLIC HEALTH SCIENCES,NA,nih,2019,3716924
Penn State,PUBLIC HEALTH SCIENCES,NA,nih,2018,3478954
Penn State,PUBLIC HEALTH SCIENCES,NA,nih,2017,6690984
Penn State,PUBLIC HEALTH SCIENCES,NA,nih,2016,8821962
Pennsylvania-Perelman,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2020,7985452
Pennsylvania-Perelman,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2019,7053415
Pennsylvania-Perelman,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2018,7495238
Pennsylvania-Perelman,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2017,9082646
Pennsylvania-Perelman,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2016,9047457
Pennsylvania-Perelman,BIOSTATISTICS EPIDEMIOLOGY AND INFORMATICS,DBMI,nih,2020,34209324
Pennsylvania-Perelman,BIOSTATISTICS EPIDEMIOLOGY AND INFORMATICS,DBMI,nih,2019,27458318
Pennsylvania-Perelman,BIOSTATISTICS EPIDEMIOLOGY AND INFORMATICS,DBMI,nih,2018,25399567
Pennsylvania-Perelman,BIOSTATISTICS EPIDEMIOLOGY AND INFORMATICS,DBMI,nih,2017,22896618
Pennsylvania-Perelman,BIOSTATISTICS EPIDEMIOLOGY AND INFORMATICS,DBMI,nih,2016,0
Pennsylvania-Perelman,CANCER BIOLOGY,CB,nih,2020,9020760
Pennsylvania-Perelman,CANCER BIOLOGY,CB,nih,2019,7011351
Pennsylvania-Perelman,CANCER BIOLOGY,CB,nih,2018,7409704
Pennsylvania-Perelman,CANCER BIOLOGY,CB,nih,2017,6906703
Pennsylvania-Perelman,CANCER BIOLOGY,CB,nih,2016,6722713
Pennsylvania-Perelman,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,19181746
Pennsylvania-Perelman,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,16196388
Pennsylvania-Perelman,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,16424618
Pennsylvania-Perelman,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,13905988
Pennsylvania-Perelman,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,12078254
Pennsylvania-Perelman,GENETICS,Gn,nih,2020,19166683
Pennsylvania-Perelman,GENETICS,Gn,nih,2019,15518181
Pennsylvania-Perelman,GENETICS,Gn,nih,2018,10859779
Pennsylvania-Perelman,GENETICS,Gn,nih,2017,16069414
Pennsylvania-Perelman,GENETICS,Gn,nih,2016,7812092
Pennsylvania-Perelman,MEDICAL ETHICS AND HEALTH POLICY,GHSM;HCP,nih,2020,562894
Pennsylvania-Perelman,MEDICAL ETHICS AND HEALTH POLICY,GHSM;HCP,nih,2019,0
Pennsylvania-Perelman,MEDICAL ETHICS AND HEALTH POLICY,GHSM;HCP,nih,2018,4307002
Pennsylvania-Perelman,MEDICAL ETHICS AND HEALTH POLICY,GHSM;HCP,nih,2017,1247357
Pennsylvania-Perelman,MEDICAL ETHICS AND HEALTH POLICY,GHSM;HCP,nih,2016,238755
Pennsylvania-Perelman,MICROBIOLOGY,Mb,nih,2020,16243369
Pennsylvania-Perelman,MICROBIOLOGY,Mb,nih,2019,18059363
Pennsylvania-Perelman,MICROBIOLOGY,Mb,nih,2018,14134132
Pennsylvania-Perelman,MICROBIOLOGY,Mb,nih,2017,15318794
Pennsylvania-Perelman,MICROBIOLOGY,Mb,nih,2016,11600603
Pennsylvania-Perelman,NEUROSCIENCE,Nb,nih,2020,20287644
Pennsylvania-Perelman,NEUROSCIENCE,Nb,nih,2019,18575304
Pennsylvania-Perelman,NEUROSCIENCE,Nb,nih,2018,17569009
Pennsylvania-Perelman,NEUROSCIENCE,Nb,nih,2017,15768478
Pennsylvania-Perelman,NEUROSCIENCE,Nb,nih,2016,9600835
Pennsylvania-Perelman,PHYSIOLOGY,NA,nih,2020,10060256
Pennsylvania-Perelman,PHYSIOLOGY,NA,nih,2019,9890328
Pennsylvania-Perelman,PHYSIOLOGY,NA,nih,2018,7638954
Pennsylvania-Perelman,PHYSIOLOGY,NA,nih,2017,9168810
Pennsylvania-Perelman,PHYSIOLOGY,NA,nih,2016,8621393
Pennsylvania-Perelman,SYSTEMS PHARMACOLOGY AND TRANSLATIONAL THERAPEUTICS,BCMP,nih,2020,32481351
Pennsylvania-Perelman,SYSTEMS PHARMACOLOGY AND TRANSLATIONAL THERAPEUTICS,BCMP,nih,2019,27348038
Pennsylvania-Perelman,SYSTEMS PHARMACOLOGY AND TRANSLATIONAL THERAPEUTICS,BCMP,nih,2018,30589435
Pennsylvania-Perelman,SYSTEMS PHARMACOLOGY AND TRANSLATIONAL THERAPEUTICS,BCMP,nih,2017,27803890
Pennsylvania-Perelman,SYSTEMS PHARMACOLOGY AND TRANSLATIONAL THERAPEUTICS,BCMP,nih,2016,0
Pittsburgh,BIOMEDICAL INFORMATICS,DBMI,nih,2020,2762547
Pittsburgh,BIOMEDICAL INFORMATICS,DBMI,nih,2019,2294925
Pittsburgh,BIOMEDICAL INFORMATICS,DBMI,nih,2018,8516874
Pittsburgh,BIOMEDICAL INFORMATICS,DBMI,nih,2017,9707862
Pittsburgh,BIOMEDICAL INFORMATICS,DBMI,nih,2016,10224869
Pittsburgh,CELL BIOLOGY,CB,nih,2020,3806817
Pittsburgh,CELL BIOLOGY,CB,nih,2019,2992581
Pittsburgh,CELL BIOLOGY,CB,nih,2018,3851981
Pittsburgh,CELL BIOLOGY,CB,nih,2017,4699201
Pittsburgh,CELL BIOLOGY,CB,nih,2016,5765478
Pittsburgh,COMPUTATIONAL AND SYSTEMS BIOLOGY,SB,nih,2020,8927593
Pittsburgh,COMPUTATIONAL AND SYSTEMS BIOLOGY,SB,nih,2019,10778931
Pittsburgh,COMPUTATIONAL AND SYSTEMS BIOLOGY,SB,nih,2018,9396495
Pittsburgh,COMPUTATIONAL AND SYSTEMS BIOLOGY,SB,nih,2017,7029662
Pittsburgh,COMPUTATIONAL AND SYSTEMS BIOLOGY,SB,nih,2016,6580986
Pittsburgh,DEVELOPMENTAL BIOLOGY,NA,nih,2020,4134532
Pittsburgh,DEVELOPMENTAL BIOLOGY,NA,nih,2019,3671919
Pittsburgh,DEVELOPMENTAL BIOLOGY,NA,nih,2018,3492117
Pittsburgh,DEVELOPMENTAL BIOLOGY,NA,nih,2017,2920832
Pittsburgh,DEVELOPMENTAL BIOLOGY,NA,nih,2016,2541071
Pittsburgh,IMMUNOLOGY,Imm,nih,2020,10902508
Pittsburgh,IMMUNOLOGY,Imm,nih,2019,10095069
Pittsburgh,IMMUNOLOGY,Imm,nih,2018,10678519
Pittsburgh,IMMUNOLOGY,Imm,nih,2017,12399028
Pittsburgh,IMMUNOLOGY,Imm,nih,2016,9571978
Pittsburgh,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2020,15636632
Pittsburgh,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2019,18014092
Pittsburgh,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2018,13093768
Pittsburgh,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2017,11263352
Pittsburgh,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2016,13693418
Pittsburgh,NEUROBIOLOGY,Nb,nih,2020,12615738
Pittsburgh,NEUROBIOLOGY,Nb,nih,2019,12575398
Pittsburgh,NEUROBIOLOGY,Nb,nih,2018,8091021
Pittsburgh,NEUROBIOLOGY,Nb,nih,2017,6641325
Pittsburgh,NEUROBIOLOGY,Nb,nih,2016,4410896
Pittsburgh,PATHOLOGY,NA,nih,2020,12603223
Pittsburgh,PATHOLOGY,NA,nih,2019,9470749
Pittsburgh,PATHOLOGY,NA,nih,2018,9944026
Pittsburgh,PATHOLOGY,NA,nih,2017,10128316
Pittsburgh,PATHOLOGY,NA,nih,2016,12269618
Pittsburgh,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2020,17133263
Pittsburgh,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2019,18532083
Pittsburgh,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2018,15208878
Pittsburgh,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2017,12338894
Pittsburgh,PHARMACOLOGY AND CHEMICAL BIOLOGY,BCMP,nih,2016,11722555
Pittsburgh,STRUCTURAL BIOLOGY,NA,nih,2020,6386063
Pittsburgh,STRUCTURAL BIOLOGY,NA,nih,2019,8010710
Pittsburgh,STRUCTURAL BIOLOGY,NA,nih,2018,9054110
Pittsburgh,STRUCTURAL BIOLOGY,NA,nih,2017,7730648
Pittsburgh,STRUCTURAL BIOLOGY,NA,nih,2016,7701568
Ponce,BIOCHEMISTRY,BCMP,nih,2020,4576642
Ponce,BIOCHEMISTRY,BCMP,nih,2019,4376295
Ponce,BIOCHEMISTRY,BCMP,nih,2018,17613
Ponce,BIOCHEMISTRY,BCMP,nih,2017,33070
Ponce,BIOCHEMISTRY,BCMP,nih,2016,32602
Ponce,MICROBIOLOGY,Mb,nih,2020,236953
Ponce,MICROBIOLOGY,Mb,nih,2019,202810
Ponce,MICROBIOLOGY,Mb,nih,2018,0
Ponce,MICROBIOLOGY,Mb,nih,2017,0
Ponce,MICROBIOLOGY,Mb,nih,2016,0
Ponce,PHARMACOLOGY,BCMP,nih,2020,2165448
Ponce,PHARMACOLOGY,BCMP,nih,2019,1620452
Ponce,PHARMACOLOGY,BCMP,nih,2018,1800408
Ponce,PHARMACOLOGY,BCMP,nih,2017,1563193
Ponce,PHARMACOLOGY,BCMP,nih,2016,152639
Ponce,PHYSIOLOGY,NA,nih,2020,783892
Ponce,PHYSIOLOGY,NA,nih,2019,783892
Ponce,PHYSIOLOGY,NA,nih,2018,783892
Ponce,PHYSIOLOGY,NA,nih,2017,781132
Ponce,PHYSIOLOGY,NA,nih,2016,691234
Puerto Rico,ANATOMY AND NEUROBIOLOGY,Nb,nih,2020,525000
Puerto Rico,ANATOMY AND NEUROBIOLOGY,Nb,nih,2019,3535991
Puerto Rico,ANATOMY AND NEUROBIOLOGY,Nb,nih,2018,967000
Puerto Rico,ANATOMY AND NEUROBIOLOGY,Nb,nih,2017,493880
Puerto Rico,ANATOMY AND NEUROBIOLOGY,Nb,nih,2016,493880
Puerto Rico,BIOCHEMISTRY,BCMP,nih,2020,4538739
Puerto Rico,BIOCHEMISTRY,BCMP,nih,2019,1601164
Puerto Rico,BIOCHEMISTRY,BCMP,nih,2018,1543059
Puerto Rico,BIOCHEMISTRY,BCMP,nih,2017,1347739
Puerto Rico,BIOCHEMISTRY,BCMP,nih,2016,1475478
Puerto Rico,MICROBIOLOGY,Mb,nih,2020,1105935
Puerto Rico,MICROBIOLOGY,Mb,nih,2019,479562
Puerto Rico,MICROBIOLOGY,Mb,nih,2018,487500
Puerto Rico,MICROBIOLOGY,Mb,nih,2017,487500
Puerto Rico,MICROBIOLOGY,Mb,nih,2016,487500
Puerto Rico,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2020,45320
Puerto Rico,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2019,0
Puerto Rico,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2018,0
Puerto Rico,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2017,0
Puerto Rico,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2016,634446
Puerto Rico,PHYSIOLOGY,NA,nih,2020,0
Puerto Rico,PHYSIOLOGY,NA,nih,2019,375000
Puerto Rico,PHYSIOLOGY,NA,nih,2018,375000
Puerto Rico,PHYSIOLOGY,NA,nih,2017,362750
Puerto Rico,PHYSIOLOGY,NA,nih,2016,293100
Renaissance Stony Brook,ANATOMICAL SCIENCES,NA,nih,2020,0
Renaissance Stony Brook,ANATOMICAL SCIENCES,NA,nih,2019,0
Renaissance Stony Brook,ANATOMICAL SCIENCES,NA,nih,2018,0
Renaissance Stony Brook,ANATOMICAL SCIENCES,NA,nih,2017,0
Renaissance Stony Brook,ANATOMICAL SCIENCES,NA,nih,2016,0
Renaissance Stony Brook,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2020,1713005
Renaissance Stony Brook,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2019,0
Renaissance Stony Brook,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2018,0
Renaissance Stony Brook,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2017,0
Renaissance Stony Brook,BIOCHEMISTRY AND CELL BIOLOGY,BCMP;CB,nih,2016,0
Renaissance Stony Brook,BIOMEDICAL ENGINEERING,NA,nih,2020,825210
Renaissance Stony Brook,BIOMEDICAL ENGINEERING,NA,nih,2019,0
Renaissance Stony Brook,BIOMEDICAL ENGINEERING,NA,nih,2018,0
Renaissance Stony Brook,BIOMEDICAL ENGINEERING,NA,nih,2017,0
Renaissance Stony Brook,BIOMEDICAL ENGINEERING,NA,nih,2016,0
Renaissance Stony Brook,BIOMEDICAL INFORMATICS,DBMI,nih,2020,643291
Renaissance Stony Brook,BIOMEDICAL INFORMATICS,DBMI,nih,2019,0
Renaissance Stony Brook,BIOMEDICAL INFORMATICS,DBMI,nih,2018,0
Renaissance Stony Brook,BIOMEDICAL INFORMATICS,DBMI,nih,2017,0
Renaissance Stony Brook,BIOMEDICAL INFORMATICS,DBMI,nih,2016,0
Renaissance Stony Brook,FAMILY POPULATION AND PREVENTIVE MEDICINE,GHSM,nih,2020,4133291
Renaissance Stony Brook,FAMILY POPULATION AND PREVENTIVE MEDICINE,GHSM,nih,2019,0
Renaissance Stony Brook,FAMILY POPULATION AND PREVENTIVE MEDICINE,GHSM,nih,2018,0
Renaissance Stony Brook,FAMILY POPULATION AND PREVENTIVE MEDICINE,GHSM,nih,2017,0
Renaissance Stony Brook,FAMILY POPULATION AND PREVENTIVE MEDICINE,GHSM,nih,2016,0
Renaissance Stony Brook,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,9443233
Renaissance Stony Brook,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,0
Renaissance Stony Brook,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
Renaissance Stony Brook,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Renaissance Stony Brook,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Renaissance Stony Brook,NEUROBIOLOGY AND BEHAVIOR,Nb,nih,2020,2696432
Renaissance Stony Brook,NEUROBIOLOGY AND BEHAVIOR,Nb,nih,2019,0
Renaissance Stony Brook,NEUROBIOLOGY AND BEHAVIOR,Nb,nih,2018,0
Renaissance Stony Brook,NEUROBIOLOGY AND BEHAVIOR,Nb,nih,2017,0
Renaissance Stony Brook,NEUROBIOLOGY AND BEHAVIOR,Nb,nih,2016,0
Renaissance Stony Brook,PATHOLOGY,NA,nih,2020,3185186
Renaissance Stony Brook,PATHOLOGY,NA,nih,2019,0
Renaissance Stony Brook,PATHOLOGY,NA,nih,2018,0
Renaissance Stony Brook,PATHOLOGY,NA,nih,2017,0
Renaissance Stony Brook,PATHOLOGY,NA,nih,2016,0
Renaissance Stony Brook,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,1197429
Renaissance Stony Brook,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,0
Renaissance Stony Brook,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,0
Renaissance Stony Brook,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,0
Renaissance Stony Brook,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,0
Rochester,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2020,7676106
Rochester,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2019,6889361
Rochester,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2018,5046275
Rochester,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2017,4676556
Rochester,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2016,4777661
Rochester,BIOMEDICAL ENGINEERING,NA,nih,2020,3824272
Rochester,BIOMEDICAL ENGINEERING,NA,nih,2019,3812119
Rochester,BIOMEDICAL ENGINEERING,NA,nih,2018,3427481
Rochester,BIOMEDICAL ENGINEERING,NA,nih,2017,2539614
Rochester,BIOMEDICAL ENGINEERING,NA,nih,2016,804582
Rochester,BIOMEDICAL GENETICS,Gn,nih,2020,4009112
Rochester,BIOMEDICAL GENETICS,Gn,nih,2019,5252382
Rochester,BIOMEDICAL GENETICS,Gn,nih,2018,3342220
Rochester,BIOMEDICAL GENETICS,Gn,nih,2017,2329575
Rochester,BIOMEDICAL GENETICS,Gn,nih,2016,2738885
Rochester,BIOSTATISTICS AND COMPUTATIONAL BIOLOGY,DBMI,nih,2020,2142593
Rochester,BIOSTATISTICS AND COMPUTATIONAL BIOLOGY,DBMI,nih,2019,960571
Rochester,BIOSTATISTICS AND COMPUTATIONAL BIOLOGY,DBMI,nih,2018,1676868
Rochester,BIOSTATISTICS AND COMPUTATIONAL BIOLOGY,DBMI,nih,2017,1698383
Rochester,BIOSTATISTICS AND COMPUTATIONAL BIOLOGY,DBMI,nih,2016,1871689
Rochester,CANCER CENTER,NA,nih,2020,764704
Rochester,CANCER CENTER,NA,nih,2019,596984
Rochester,CANCER CENTER,NA,nih,2018,615082
Rochester,CANCER CENTER,NA,nih,2017,702185
Rochester,CANCER CENTER,NA,nih,2016,59970
Rochester,CARDIOVASCULAR RESEARCH INSTITUTE,BCMP,nih,2020,1659610
Rochester,CARDIOVASCULAR RESEARCH INSTITUTE,BCMP,nih,2019,2193511
Rochester,CARDIOVASCULAR RESEARCH INSTITUTE,BCMP,nih,2018,464364
Rochester,CARDIOVASCULAR RESEARCH INSTITUTE,BCMP,nih,2017,0
Rochester,CARDIOVASCULAR RESEARCH INSTITUTE,BCMP,nih,2016,0
Rochester,CENTER FOR COMMUNITY HEALTH AND PREVENTION,NA,nih,2020,0
Rochester,CENTER FOR COMMUNITY HEALTH AND PREVENTION,NA,nih,2019,0
Rochester,CENTER FOR COMMUNITY HEALTH AND PREVENTION,NA,nih,2018,0
Rochester,CENTER FOR COMMUNITY HEALTH AND PREVENTION,NA,nih,2017,0
Rochester,CENTER FOR COMMUNITY HEALTH AND PREVENTION,NA,nih,2016,0
Rochester,CENTER FOR HEALTH AND TECHNOLOGY,NA,nih,2020,0
Rochester,CENTER FOR HEALTH AND TECHNOLOGY,NA,nih,2019,0
Rochester,CENTER FOR HEALTH AND TECHNOLOGY,NA,nih,2018,0
Rochester,CENTER FOR HEALTH AND TECHNOLOGY,NA,nih,2017,0
Rochester,CENTER FOR HEALTH AND TECHNOLOGY,NA,nih,2016,0
Rochester,CENTER FOR NEUROTHERAPEUTICS DISCOVERY,Nb,nih,2020,308000
Rochester,CENTER FOR NEUROTHERAPEUTICS DISCOVERY,Nb,nih,2019,643361
Rochester,CENTER FOR NEUROTHERAPEUTICS DISCOVERY,Nb,nih,2018,1361517
Rochester,CENTER FOR NEUROTHERAPEUTICS DISCOVERY,Nb,nih,2017,1324782
Rochester,CENTER FOR NEUROTHERAPEUTICS DISCOVERY,Nb,nih,2016,0
Rochester,CENTER FOR TRANSLATIONAL NEUROMED,Nb,nih,2020,1197373
Rochester,CENTER FOR TRANSLATIONAL NEUROMED,Nb,nih,2019,1114092
Rochester,CENTER FOR TRANSLATIONAL NEUROMED,Nb,nih,2018,3913516
Rochester,CENTER FOR TRANSLATIONAL NEUROMED,Nb,nih,2017,4579384
Rochester,CENTER FOR TRANSLATIONAL NEUROMED,Nb,nih,2016,2345871
Rochester,CENTER FOR VACCINE BIOLOGY AND IMMUNOLOGY,Imm,nih,2020,1587132
Rochester,CENTER FOR VACCINE BIOLOGY AND IMMUNOLOGY,Imm,nih,2019,2602424
Rochester,CENTER FOR VACCINE BIOLOGY AND IMMUNOLOGY,Imm,nih,2018,3058507
Rochester,CENTER FOR VACCINE BIOLOGY AND IMMUNOLOGY,Imm,nih,2017,1999742
Rochester,CENTER FOR VACCINE BIOLOGY AND IMMUNOLOGY,Imm,nih,2016,2411312
Rochester,COMPARATIVE MEDICINE,NA,nih,2020,0
Rochester,COMPARATIVE MEDICINE,NA,nih,2019,0
Rochester,COMPARATIVE MEDICINE,NA,nih,2018,0
Rochester,COMPARATIVE MEDICINE,NA,nih,2017,0
Rochester,COMPARATIVE MEDICINE,NA,nih,2016,0
Rochester,ENVIRONMENTAL MEDICINE,NA,nih,2020,5528817
Rochester,ENVIRONMENTAL MEDICINE,NA,nih,2019,7240829
Rochester,ENVIRONMENTAL MEDICINE,NA,nih,2018,6238769
Rochester,ENVIRONMENTAL MEDICINE,NA,nih,2017,8476577
Rochester,ENVIRONMENTAL MEDICINE,NA,nih,2016,8165634
Rochester,MEDICAL HUMANITIES AND BIOETHICS,GHSM,nih,2020,0
Rochester,MEDICAL HUMANITIES AND BIOETHICS,GHSM,nih,2019,0
Rochester,MEDICAL HUMANITIES AND BIOETHICS,GHSM,nih,2018,0
Rochester,MEDICAL HUMANITIES AND BIOETHICS,GHSM,nih,2017,0
Rochester,MEDICAL HUMANITIES AND BIOETHICS,GHSM,nih,2016,0
Rochester,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,9465405
Rochester,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,10929675
Rochester,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,11034309
Rochester,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,10665132
Rochester,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,11450066
Rochester,NEUROSCIENCE,Nb,nih,2020,6832186
Rochester,NEUROSCIENCE,Nb,nih,2019,4375260
Rochester,NEUROSCIENCE,Nb,nih,2018,4243970
Rochester,NEUROSCIENCE,Nb,nih,2017,3137504
Rochester,NEUROSCIENCE,Nb,nih,2016,2629783
Rochester,PATHOLOGY AND LAB MEDICINE,NA,nih,2020,411740
Rochester,PATHOLOGY AND LAB MEDICINE,NA,nih,2019,648248
Rochester,PATHOLOGY AND LAB MEDICINE,NA,nih,2018,1407501
Rochester,PATHOLOGY AND LAB MEDICINE,NA,nih,2017,1715726
Rochester,PATHOLOGY AND LAB MEDICINE,NA,nih,2016,2436957
Rochester,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2020,4493839
Rochester,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2019,7379106
Rochester,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2018,7845097
Rochester,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2017,5969193
Rochester,PHARMACOLOGY AND PHYSIOLOGY,BCMP,nih,2016,6988971
Rochester,PUBLIC HEALTH SCIENCES,NA,nih,2020,8835930
Rochester,PUBLIC HEALTH SCIENCES,NA,nih,2019,7977538
Rochester,PUBLIC HEALTH SCIENCES,NA,nih,2018,8635909
Rochester,PUBLIC HEALTH SCIENCES,NA,nih,2017,7046976
Rochester,PUBLIC HEALTH SCIENCES,NA,nih,2016,5977657
Rush,ANATOMY AND CELL BIOLOGY,CB,nih,2020,1201942
Rush,ANATOMY AND CELL BIOLOGY,CB,nih,2019,1606255
Rush,ANATOMY AND CELL BIOLOGY,CB,nih,2018,1008896
Rush,ANATOMY AND CELL BIOLOGY,CB,nih,2017,882798
Rush,ANATOMY AND CELL BIOLOGY,CB,nih,2016,1199154
Rush,MICROBIAL PATHOGENS AND IMMUNITY,Mb;Imm,nih,2020,2901186
Rush,MICROBIAL PATHOGENS AND IMMUNITY,Mb;Imm,nih,2019,1666492
Rush,MICROBIAL PATHOGENS AND IMMUNITY,Mb;Imm,nih,2018,44524
Rush,MICROBIAL PATHOGENS AND IMMUNITY,Mb;Imm,nih,2017,0
Rush,MICROBIAL PATHOGENS AND IMMUNITY,Mb;Imm,nih,2016,0
Rush,PATHOLOGY,NA,nih,2020,0
Rush,PATHOLOGY,NA,nih,2019,0
Rush,PATHOLOGY,NA,nih,2018,0
Rush,PATHOLOGY,NA,nih,2017,0
Rush,PATHOLOGY,NA,nih,2016,0
Rush,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,2957134
Rush,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,3736442
Rush,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,3758485
Rush,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,4029801
Rush,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,0
Rush,PREVENTIVE MEDICINE,GHSM,nih,2020,1698263
Rush,PREVENTIVE MEDICINE,GHSM,nih,2019,952202
Rush,PREVENTIVE MEDICINE,GHSM,nih,2018,1287243
Rush,PREVENTIVE MEDICINE,GHSM,nih,2017,2099575
Rush,PREVENTIVE MEDICINE,GHSM,nih,2016,1122507
Rutgers New Jersey,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3829954
Rutgers New Jersey,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,2169570
Rutgers New Jersey,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,0
Rutgers New Jersey,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,0
Rutgers New Jersey,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,0
Rutgers New Jersey,CELL BIOLOGY AND MOLECULAR MEDICINE,CB;BCMP,nih,2020,6653778
Rutgers New Jersey,CELL BIOLOGY AND MOLECULAR MEDICINE,CB;BCMP,nih,2019,7630179
Rutgers New Jersey,CELL BIOLOGY AND MOLECULAR MEDICINE,CB;BCMP,nih,2018,0
Rutgers New Jersey,CELL BIOLOGY AND MOLECULAR MEDICINE,CB;BCMP,nih,2017,0
Rutgers New Jersey,CELL BIOLOGY AND MOLECULAR MEDICINE,CB;BCMP,nih,2016,0
Rutgers New Jersey,MICROBIOLOGY BIOCHEM AND MOLECULAR GENETICS,Mb;BCMP;Gn,nih,2020,3244907
Rutgers New Jersey,MICROBIOLOGY BIOCHEM AND MOLECULAR GENETICS,Mb;BCMP;Gn,nih,2019,5970305
Rutgers New Jersey,MICROBIOLOGY BIOCHEM AND MOLECULAR GENETICS,Mb;BCMP;Gn,nih,2018,0
Rutgers New Jersey,MICROBIOLOGY BIOCHEM AND MOLECULAR GENETICS,Mb;BCMP;Gn,nih,2017,0
Rutgers New Jersey,MICROBIOLOGY BIOCHEM AND MOLECULAR GENETICS,Mb;BCMP;Gn,nih,2016,0
Rutgers New Jersey,NEUROSCIENCE AND CELL BIOLOGY,Nb;CB,nih,2020,1458778
Rutgers New Jersey,NEUROSCIENCE AND CELL BIOLOGY,Nb;CB,nih,2019,4716626
Rutgers New Jersey,NEUROSCIENCE AND CELL BIOLOGY,Nb;CB,nih,2018,0
